Country Name,year,che,oop_share,gov_share,predicted_che,residuals
Kyrgyz Republic,2016,3.47,57.21311569,6.41580772,11.938232219523151,-8.46823221952315
"Korea, Rep.",2016,13.95,36.48467636,12.69531536,9.494886853612606,4.455113146387394
Liberia,2016,6.75,46.7549324,3.89701653,8.999580706206814,-2.249580706206814
St. Lucia,2016,6.17,45.42465591,8.51580906,10.107366117723606,-3.937366117723606
Sri Lanka,2016,5.44,50.1216011,8.56482697,11.10253778927206,-5.662537789272059
Luxembourg,2016,3.52,10.74443722,10.69193459,3.520773907778125,-0.0007739077781248049
Latvia,2016,21.41,43.32296753,9.13275623,9.85370973039978,11.55629026960022
Moldova,2016,17.15,46.29189682,12.20803356,11.395936472396341,5.754063527603657
Maldives,2016,10.27,18.93492508,19.74809265,7.94703324151041,2.3229667584895894
Mexico,2016,1.54,41.3722229,10.41155815,9.830095357373638,-8.290095357373637
Mali,2016,1.95,35.75055695,5.43063307,7.162493487091911,-5.212493487091911
Mongolia,2016,4.49,34.81768417,6.46197653,7.277126856757486,-2.787126856757486
Malaysia,2016,1.96,35.94845581,8.26288128,8.053378823063998,-6.093378823063998
Nepal,2016,10.66,55.44006729,5.31455946,11.237779934083278,-0.5777799340832779
Peru,2016,8.46,29.5966835,14.63433075,8.63868298350697,-0.17868298350696854
Poland,2016,15.04,22.74558067,10.94734287,6.102576822730802,8.937423177269197
West Bank and Gaza,2016,9.0,42.70000076,8.7594099,9.61167721852128,-0.6116772185212795
Romania,2016,13.42,20.75498581,11.41569424,5.827537242496446,7.592462757503554
Rwanda,2016,1.15,13.24364662,6.23024607,2.7041241145011954,-1.5541241145011955
El Salvador,2016,4.9,34.5382576,17.65205383,10.57542698151138,-5.6754269815113805
Suriname,2016,4.87,21.82023811,13.70886993,6.737776268532393,-1.8677762685323929
Eswatini,2016,5.0,10.58516216,8.21805286,2.745448460167868,2.254551539832132
Thailand,2016,1.99,10.8130331,13.58028507,4.401496483629854,-2.411496483629854
Tajikistan,2016,9.15,66.00267029,6.09424782,13.676559004493534,-4.526559004493533
Uganda,2016,15.27,40.60963821,5.17819309,8.101083642567081,7.168916357432918
Ukraine,2016,8.93,48.35792542,8.93867588,10.846519244897122,-1.9165192448971222
Uruguay,2016,2.11,16.43923569,20.24422646,7.574891005908569,-5.464891005908569
United States,2016,4.47,11.62600517,22.4877243,7.243119272422854,-2.7731192724228544
Viet Nam,2016,9.39,41.35647964,9.59658623,9.582346129338992,-0.19234612933899164
Albania,2017,8.85,57.18074036,9.51418209,12.860877243531016,-4.0108772435310165
Argentina,2017,9.57,20.74797821,16.25163269,7.276685733807506,2.2933142661924943
Armenia,2017,21.44,84.34803009,5.27347183,17.259873638076268,4.180126361923733
Bulgaria,2017,21.16,42.19384384,11.83658028,10.42906183025764,10.73093816974236
Belarus,2017,10.2,27.05755615,10.1955843,6.7771828930344755,3.4228171069655238
Brazil,2017,11.81,24.46793365,8.92413235,5.855219001395383,5.954780998604617
Bhutan,2017,3.98,13.3064661,7.58420563,3.1233776285964945,0.8566223714035055
Canada,2017,3.8,15.82835293,18.80901527,7.0168589035463915,-3.2168589035463917
Switzerland,2017,7.9,21.55899429,11.32075405,5.966891996775196,1.9331080032248042
Djibouti,2017,1.47,26.03968811,4.8029952,4.947120220082316,-3.477120220082316
"Egypt, Arab Rep.",2017,31.14,56.39825058,5.41994762,11.469409499940992,19.670590500059006
Spain,2017,7.09,24.08994675,15.28122902,7.683221004760706,-0.5932210047607063
Gabon,2017,3.83,25.15639114,9.7150774,6.236187347769088,-2.4061873477690883
United Kingdom,2017,2.2,15.82855606,19.74937057,7.298974793468622,-5.098974793468622
Georgia,2017,31.39,62.44371033,9.5190258,13.960953558999146,17.429046441000857
Hungary,2017,11.61,27.24947357,9.88214207,6.723223231375774,4.886776768624226
Indonesia,2017,4.52,36.17775345,8.2089262,8.085059139323743,-3.5650591393237434
India,2017,17.46,55.11247635,3.66080451,10.6733284012645,6.7866715987355
"Iran, Islamic Rep.",2017,16.86,32.80345154,24.50479889,12.268875624997555,4.591124375002444
Iraq,2017,19.57,58.04656601,4.77492046,11.620003136851974,7.9499968631480264
Israel,2017,11.84,22.43102837,11.76447964,6.282027587507592,5.557972412492408
Jordan,2017,6.36,33.99718094,11.0992403,8.496866065085682,-2.136866065085681
Japan,2017,9.6,12.65492725,24.46199036,8.050112851534912,1.5498871484650873
Kazakhstan,2017,2.84,33.14392471,7.85734415,7.346297607370393,-4.506297607370393
"Korea, Rep.",2017,13.21,35.78922272,13.17136097,9.49251068671663,3.7174893132833713
Luxembourg,2017,4.69,10.66126442,10.54775524,3.460163197700908,1.2298368022990922
Moldova,2017,16.29,43.63447952,11.64592075,10.672597466262975,5.617402533737025
Mali,2017,1.51,37.50244141,5.13726282,7.44019142767258,-5.93019142767258
Myanmar,2017,12.71,75.68733215,3.52443361,14.927338605564346,-2.217338605564345
Mauritius,2017,8.2,47.39693832,10.20433331,11.025569808310935,-2.825569808310936
Panama,2017,6.2,31.91596031,20.79706573,10.971426047106757,-4.771426047106757
Peru,2017,7.97,28.94732857,14.43339157,8.442858127449526,-0.47285812744952604
Poland,2017,15.51,22.73643494,10.93835545,6.097971779520562,9.412028220479439
Qatar,2017,1.3,6.88137674,7.82535124,1.8545017984181287,-0.5545017984181286
El Salvador,2017,3.9,37.28125,16.31419945,10.746706164560724,-6.8467061645607235
Thailand,2017,2.22,11.83790398,13.10431576,4.472660034196275,-2.2526600341962744
Tajikistan,2017,8.85,63.15241241,5.88567734,13.019015572544975,-4.169015572544975
Ukraine,2017,7.3,49.17758942,8.44696903,10.870125993781672,-3.570125993781672
United States,2017,4.5,11.34881878,22.58487129,7.214398428765391,-2.7143984287653913
Zimbabwe,2017,11.82,10.54844856,6.97941875,2.3662380166228245,9.453761983377175
Angola,2018,35.53,36.24733353,5.36431932,7.246301767937211,28.28369823206279
Benin,2018,14.29,49.22253418,4.02434921,9.552877768111745,4.737122231888254
Burkina Faso,2018,8.37,36.23123169,8.78502369,8.26903146942395,0.10096853057604882
Bulgaria,2018,21.28,39.32843781,11.4341774,9.710213387529024,11.569786612470978
Belarus,2018,9.99,25.44559479,10.30541611,6.473638254062094,3.516361745937906
Belize,2018,6.2,22.96988678,12.2098484,6.5281070182088605,-0.32810701820886035
Bolivia,2018,4.26,22.10827065,12.72148514,6.501721199853181,-2.241721199853181
China,2018,24.33,35.75046921,8.76146317,8.161606948981678,16.16839305101832
Costa Rica,2018,7.41,22.4164257,27.91470909,11.12347965053172,-3.7134796505317205
Czechia,2018,3.85,14.15549374,15.55631256,5.691960105403392,-1.8419601054033916
Dominican Republic,2018,8.17,28.47889519,15.66787052,8.715374811180611,-0.5453748111806114
Spain,2018,7.06,24.14520836,15.11951733,7.646248824576605,-0.5862488245766055
Ethiopia,2018,3.48,35.49158096,4.76060486,6.907448435968178,-3.4274484359681776
United Kingdom,2018,2.27,16.17838669,20.01935196,7.452985414220973,-5.182985414220973
Georgia,2018,29.99,58.10008621,10.32494736,13.29598795537617,16.69401204462383
Guinea,2018,1.5,67.11582947,3.87917757,13.244483313480824,-11.744483313480824
Guinea-Bissau,2018,5.05,66.98523712,2.59429789,12.831804023261318,-7.781804023261318
Hungary,2018,12.31,26.78894615,9.88008499,6.626472971659418,5.683527028340582
Indonesia,2018,4.74,35.23954773,8.40313911,7.947469583546694,-3.207469583546694
"Iran, Islamic Rep.",2018,17.0,39.99976349,20.78560066,12.655447653728341,4.344552346271659
Israel,2018,12.81,21.83692932,11.75612926,6.155507029974291,6.65449297002571
Japan,2018,9.7,12.99456692,24.48888969,8.129080090266202,1.5709199097337976
Kazakhstan,2018,2.61,33.47025299,9.09603882,7.785982092157972,-5.175982092157971
"Korea, Rep.",2018,11.96,34.67647934,13.71217537,9.422455356861052,2.537544643138949
Moldova,2018,13.09,40.02738953,12.02570248,10.033553390362433,3.0564466096375664
Mexico,2018,2.51,42.30939865,10.41115475,10.02560594160929,-7.515605941609291
North Macedonia,2018,8.41,41.23317337,12.41411114,10.401764741494034,-1.991764741494034
Mali,2018,2.06,32.55354691,5.66878557,6.566568133750977,-4.506568133750976
Mongolia,2018,7.18,43.93989944,7.37636042,9.455634819766143,-2.275634819766143
Niger,2018,6.52,48.96118927,8.3492775,10.795649330909312,-4.275649330909312
Nigeria,2018,15.79,75.94579315,3.8811214,15.088285058930754,0.7017149410692447
Pakistan,2018,5.39,56.24115753,4.89949369,11.28049911288723,-5.8904991128872295
Peru,2018,9.21,29.74592972,14.89298248,8.747423933044065,0.4625760669559362
Poland,2018,14.35,20.42033195,10.82728767,5.5811783654559,8.7688216345441
Saudi Arabia,2018,1.31,15.89835358,11.04889965,4.7037097394347684,-3.3937097394347684
Senegal,2018,6.86,48.3353653,4.96151876,9.648802781389504,-2.7888027813895038
Sierra Leone,2018,16.4,60.98888779,3.59921885,11.881531632442611,4.518468367557388
El Salvador,2018,3.41,37.49291611,16.46056175,10.834794133698633,-7.424794133698633
Serbia,2018,8.97,38.31092453,12.44849491,9.802071214681362,-0.8320712146813616
Slovenia,2018,3.69,11.98157787,13.72664261,4.689327516538334,-0.9993275165383344
Chad,2018,9.3,64.376091,4.86149549,12.967234952645994,-3.667234952645993
Togo,2018,13.68,64.66403961,5.4890213,13.215578695421891,0.46442130457810826
Thailand,2018,2.04,10.11109638,13.12356186,4.117969189971602,-2.0779691899716024
Tajikistan,2018,9.8,68.41996002,6.14457893,14.196255872157199,-4.396255872157198
Tanzania,2018,4.3,20.79366684,9.41473198,5.235393509088312,-0.9353935090883123
Ukraine,2018,7.78,50.65900421,8.35254765,11.151042158771736,-3.3710421587717354
United States,2018,4.51,11.32081032,22.58873749,7.209711501636197,-2.699711501636197
Viet Nam,2018,10.03,44.58100891,10.21770763,10.44176793057349,-0.41176793057349137
United Arab Emirates,2019,0.372,12.23162079,7.91993999,2.9997165725354873,-2.6277165725354874
Armenia,2019,24.86,84.79430389,5.66885042,17.471631120333086,7.388368879666913
Belarus,2019,9.33,25.69003105,11.04388905,6.746179205835185,2.583820794164815
Bolivia,2019,4.55,23.99159813,13.54663086,7.14237274790173,-2.59237274790173
Canada,2019,3.5,15.42836094,18.92759895,6.968933147473917,-3.4689331474739173
Czechia,2019,4.64,14.309021,15.68214798,5.761754486897962,-1.121754486897962
Spain,2019,7.87,23.84757805,15.22969532,7.6171692378354265,0.25283076216457356
United Kingdom,2019,2.22,16.03681946,20.52682686,7.575658441930199,-5.355658441930199
Georgia,2019,31.0,56.99837112,9.38722324,12.784725227675699,18.2152747723243
Indonesia,2019,2.53,34.55001068,8.54535389,7.846190983120883,-5.316190983120883
"Iran, Islamic Rep.",2019,15.35,39.13536072,19.4479351,12.073754545333237,3.2762454546667623
Japan,2019,10.5,12.9017725,24.6980896,8.172462244769218,2.3275377552307823
Kazakhstan,2019,2.91,33.86382675,8.2512455,7.614730741289561,-4.704730741289561
Kyrgyz Republic,2019,4.29,46.181427,7.09393597,9.838827101819422,-5.548827101819422
Cambodia,2019,17.86,64.39125061,6.99103546,13.609186485373838,4.250813514626161
Lao PDR,2019,8.4,41.83228683,5.16324902,8.35182382720915,0.04817617279084985
Luxembourg,2019,4.52,9.58771706,10.89836788,3.341236043624314,1.1787639563756858
Morocco,2019,8.2,46.55796814,7.30722809,9.981408646458899,-1.7814086464588996
Moldova,2019,14.05,35.6937027,12.1204834,9.157344996984605,4.8926550030153955
North Macedonia,2019,9.73,39.08806229,13.55631161,10.296601543723522,-0.5666015437235217
Mali,2019,1.8,31.07923317,4.83501434,6.008709175270625,-4.208709175270625
Mozambique,2019,3.58,9.71002865,6.52060223,2.053592498102527,1.5264075018974732
Malawi,2019,2.91,11.85419559,7.93860054,2.926528119742634,-0.016528119742633685
Malaysia,2019,1.52,36.0626564,8.52427959,8.155628018540176,-6.635628018540176
Peru,2019,8.41,28.34798813,15.34553719,8.59135984773434,-0.1813598477343401
Poland,2019,14.86,20.09078407,11.01052094,5.5673501293107766,9.292649870689223
Russian Federation,2019,7.2,36.57374573,10.19961929,8.764858752047214,-1.564858752047214
El Salvador,2019,4.06,37.6710701,16.971138,11.025137949223813,-6.965137949223814
Serbia,2019,8.53,37.03455734,12.03067684,9.41030409131013,-0.8803040913101299
Thailand,2019,1.87,8.66960335,13.28045177,3.864124888440729,-1.9941248884407288
Ukraine,2019,8.32,51.11891937,7.65581417,11.038052042733472,-2.718052042733472
United States,2019,4.35,11.30872917,22.48074913,7.174796904609737,-2.8247969046097374
Afghanistan,2020,26.08,74.81396484,4.24602795,14.961479665648758,11.11852033435124
Armenia,2020,23.18,77.84781647,7.6896224,16.627740849972803,6.552259150027197
Burundi,2020,4.77,20.45733452,7.33287811,4.540702643133423,0.22929735686657615
Belarus,2020,13.5,24.76618576,11.93542862,6.82076078138676,6.67923921861324
United Kingdom,2020,2.36,12.40982437,20.36441803,6.769821176462125,-4.409821176462126
Georgia,2020,30.67,54.57889175,10.73317242,12.683406216430994,17.986593783569006
Indonesia,2020,2.23,31.19621658,10.24196243,7.655023072017803,-5.425023072017803
"Iran, Islamic Rep.",2020,13.82,37.40495682,19.02957344,11.587046065030872,2.232953934969128
Japan,2020,10.9,11.5586462,21.95446396,7.069099033961012,3.830900966038988
Kazakhstan,2020,3.43,27.74455261,10.06113434,6.880260328389521,-3.4502603283895206
Kyrgyz Republic,2020,4.91,46.02117538,6.9168787,9.752264285908021,-4.842264285908021
Luxembourg,2020,3.8,8.38729095,10.71037102,3.0342595816847076,0.7657404183152923
Moldova,2020,11.97,30.92627144,12.3761425,8.23885202540027,3.7311479745997307
Mexico,2020,4.44,38.76134109,11.5203886,9.617694600738051,-5.177694600738051
Mongolia,2020,14.71,43.71080399,6.92067099,9.271121297477048,5.438878702522953
Peru,2020,9.67,22.49866867,16.6725502,7.768395615247325,1.901604384752675
Poland,2020,15.24,19.53498077,9.6803627,5.052327824981775,10.187672175018225
Russian Federation,2020,7.7,24.88454437,15.01321125,7.768694099374656,-0.06869409937465587
Thailand,2020,1.9,10.54276752,12.15377808,3.9171777727077752,-2.0171777727077753
United States,2020,3.98,10.06959915,22.29912567,6.861652956006811,-2.881652956006811
Viet Nam,2020,8.46,42.40335083,8.42611885,9.449777181192157,-0.9897771811921565
Armenia,2021,19.89,78.65647888,7.6349659,16.78015078195443,3.1098492180455715
Belarus,2021,16.54,21.92699814,13.27325821,6.629393804985333,9.910606195014665
Bolivia,2021,5.69,22.73787498,16.9197998,7.892495126602083,-2.2024951266020825
Georgia,2021,31.41,51.89904404,14.22989559,13.17289286810566,18.23710713189434
Indonesia,2021,1.97,27.1673317,12.14989853,7.386323561113114,-5.416323561113114
"Iran, Islamic Rep.",2021,15.36,41.70082092,16.05150604,11.590474673009414,3.7695253269905855
Japan,2021,11.1,10.81970024,24.53560448,7.689098392734895,3.410901607265105
Kazakhstan,2021,3.72,25.03029823,11.61758327,6.780550759002962,-3.0605507590029615
Luxembourg,2021,4.34,8.79836845,11.51112652,3.3602687836393597,0.9797312163606402
Moldova,2021,14.15,29.41590118,14.62191486,8.597221086515207,5.552778913484794
Mali,2021,1.7,44.09402466,5.03743124,8.78621140823867,-7.086211408238669
Mongolia,2021,14.03,30.87066269,11.73573017,8.035142772112518,5.994857227887481
Peru,2021,12.59,25.10678101,18.98254204,9.005744593121696,3.584255406878304
Poland,2021,16.09,19.84747887,10.53453255,5.373781406619635,10.716218593380365
Thailand,2021,2.05,9.04449558,13.70460606,4.069613458062838,-2.019613458062838
United States,2021,4.61,10.72964573,21.24764442,6.684027609133833,-2.0740276091338323
