Country Code,Country Name,Year,GDP_per_capita,CHE10_pct,z_score,GDP_Quartile
KHM,Cambodia,2011,1088.98152823081,11.57,0.47759794139862877,Q2
MDA,Moldova,2011,2941.36224066021,15.63,1.1302535475020443,Q2
MKD,North Macedonia,2011,5416.86672931659,7.33,0.2039931349261204,Q3
MLI,Mali,2011,938.292902583696,2.57,0.9691755696680556,Q1 (Lowest GDP)
MNE,Montenegro,2011,7265.51668681954,9.31,0.11429703750855025,Q4 (Highest GDP)
NER,Niger,2011,510.75956176268,6.63,0.3165199635646403,Q1 (Lowest GDP)
PAK,Pakistan,2011,1131.73513834324,3.76,0.777879960982572,Q2
POL,Poland,2011,13867.6669408192,13.9,0.8521515281525592,Q4 (Highest GDP)
ROU,Romania,2011,9560.6755277458,13.02,0.7106892292927056,Q4 (Highest GDP)
RUS,Russian Federation,2011,14305.33203125,3.93,0.7505520168846457,Q4 (Highest GDP)
SEN,Senegal,2011,1374.67591873844,3.33,0.8470035842890913,Q2
TCD,Chad,2011,1308.1421872538,8.69,0.014630417857289607,Q2
UKR,Ukraine,2011,3656.69799804688,7.01,0.2554339708751581,Q3
USA,United States,2011,50024.868799398,4.72,0.623557453135459,Q4 (Highest GDP)
XKX,Kosovo,2011,3538.94759838576,7.11,0.23935870964108374,Q3
ALB,Albania,2012,4280.93316338873,16.72,1.3054738949534535,Q3
ARM,Armenia,2012,3511.56399687426,13.9,0.8521515281525592,Q3
BLR,Belarus,2012,6953.21591683101,4.38,0.6782133413313114,Q4 (Highest GDP)
BTN,Bhutan,2012,2751.2128864294,4.01,0.7376918078973862,Q2
COD,"Congo, Dem. Rep.",2012,409.931424783784,4.82,0.6074821919013845,Q1 (Lowest GDP)
DJI,Djibouti,2012,1400.19357858954,2.27,1.0174013533702786,Q2
EGY,"Egypt, Arab Rep.",2012,2996.0677072015,26.35,2.8535215517948065,Q2
GIN,Guinea,2012,699.353377212197,6.98,0.2602565492453803,Q1 (Lowest GDP)
HTI,Haiti,2012,1361.39396587374,9.43,0.13358735098943925,Q2
IDN,Indonesia,2012,3632.27254030331,3.45,0.8277132708082021,Q3
IRQ,Iraq,2012,6477.59618450955,3.81,0.7698423303655346,Q4 (Highest GDP)
ISR,Israel,2012,33321.4300881602,10.6,0.3216679074281082,Q4 (Highest GDP)
JAM,Jamaica,2012,5340.83333232158,2.08,1.0479443497150196,Q3
KAZ,Kazakhstan,2012,12018.7966527993,1.91,1.075272293812946,Q4 (Highest GDP)
KGZ,Kyrgyz Republic,2012,1168.62244675446,2.17,1.0334766146043528,Q2
MDA,Moldova,2012,3044.8084324815,16.31,1.239565323893749,Q2
MDG,Madagascar,2012,493.511162904211,2.96,0.9064820508551661,Q1 (Lowest GDP)
MKD,North Macedonia,2012,5049.8265386157,8.61,0.0017702088700301782,Q3
MNE,Montenegro,2012,6552.48071710904,7.78,0.13165445937278614,Q4 (Highest GDP)
MNG,Mongolia,2012,4328.89001905655,2.16,1.0350841407277602,Q3
PHL,Philippines,2012,2614.61644401308,6.13,0.3968962697350117,Q2
POL,Poland,2012,13087.420943321,13.93,0.8569741065227815,Q4 (Highest GDP)
ROU,Romania,2012,8929.95366231474,11.99,0.5451140385817407,Q4 (Highest GDP)
UGA,Uganda,2012,795.222867553127,15.74,1.147936334859526,Q1 (Lowest GDP)
UKR,Ukraine,2012,3951.34228515625,7.69,0.14612219448345296,Q3
USA,United States,2012,51708.4011556577,5.0,0.578546721680051,Q4 (Highest GDP)
AFG,Afghanistan,2013,637.087099117099,15.19,1.0595223980721173,Q1 (Lowest GDP)
ARM,Armenia,2013,3680.16692158886,16.05,1.1977696446851562,Q3
BDI,Burundi,2013,234.844770150871,3.29,0.853433688782721,Q1 (Lowest GDP)
BLR,Belarus,2013,7998.0802045456,6.23,0.3808210085009373,Q4 (Highest GDP)
ECU,Ecuador,2013,6109.29031510341,10.47,0.3007700678238118,Q3
HTI,Haiti,2013,1457.83221179626,12.15,0.5708344565562595,Q2
IDN,Indonesia,2013,3566.60284506078,3.74,0.7810950132293867,Q3
IRN,"Iran, Islamic Rep.",2013,6222.74194840326,12.02,0.5499366169519628,Q3
ISR,Israel,2013,37034.3161080785,10.94,0.37632379562396073,Q4 (Highest GDP)
JAM,Jamaica,2013,5124.21301411137,0.96,1.2279872755366514,Q3
KAZ,Kazakhstan,2013,13478.459627612,1.81,1.0913475550470202,Q4 (Highest GDP)
KGZ,Kyrgyz Republic,2013,1269.66303464348,2.6,0.9643529912978335,Q2
MAR,Morocco,2013,3379.7431640625,20.73,1.950091870439832,Q3
MDA,Moldova,2013,3321.04397795719,16.05,1.1977696446851562,Q3
MKD,North Macedonia,2013,5626.26115664893,7.99,0.09789641078123018,Q3
MLI,Mali,2013,901.920957644831,1.67,1.113852920774724,Q1 (Lowest GDP)
MNE,Montenegro,2013,7102.77882895852,9.13,0.08536156728721661,Q4 (Highest GDP)
PAK,Pakistan,2013,1225.4340119198,5.61,0.4804876281521978,Q2
POL,Poland,2013,13621.9023794031,13.29,0.754092434624706,Q4 (Highest GDP)
ROU,Romania,2013,9497.67411615237,12.55,0.6351355014925567,Q4 (Highest GDP)
RUS,Russian Federation,2013,15941.4482421875,4.84,0.6042671396545698,Q4 (Highest GDP)
RWA,Rwanda,2013,704.92421851123,1.65,1.117067973021539,Q1 (Lowest GDP)
SYC,Seychelles,2013,14821.2921476077,2.82,0.92898741658287,Q4 (Highest GDP)
TJK,Tajikistan,2013,1028.19704279396,6.99,0.2586490231219729,Q1 (Lowest GDP)
UKR,Ukraine,2013,4129.89697265625,7.21,0.22328344840700953,Q3
USA,United States,2013,53179.0127634561,4.77,0.6155198225184219,Q4 (Highest GDP)
ARM,Armenia,2014,3852.11800610384,19.47,1.747543578890496,Q3
BFA,Burkina Faso,2014,764.861675106225,3.13,0.8791541067572398,Q1 (Lowest GDP)
BLR,Belarus,2014,8341.31809294883,5.78,0.4531596840542716,Q4 (Highest GDP)
COM,Comoros,2014,1615.71723662012,8.94,0.05481857094247528,Q2
IDN,Indonesia,2014,3441.06808464008,4.38,0.6782133413313114,Q3
ISR,Israel,2014,38343.3046626235,11.49,0.46473773241136934,Q4 (Highest GDP)
JAM,Jamaica,2014,4975.11325459872,1.6,1.1251056036385763,Q3
KAZ,Kazakhstan,2014,12427.7094576939,1.93,1.0720572415661311,Q4 (Highest GDP)
KGZ,Kyrgyz Republic,2014,1264.52668823891,2.84,0.9257723643360553,Q2
LBR,Liberia,2014,706.714490064507,22.79,2.281242251861762,Q1 (Lowest GDP)
MDA,Moldova,2014,3289.95758568777,16.34,1.2443879022639714,Q2
MEX,Mexico,2014,11391.3773497683,2.45,0.9884658831489448,Q4 (Highest GDP)
MKD,North Macedonia,2014,5925.38592218015,8.57,0.004659895623599393,Q3
MLI,Mali,2014,947.915033288325,3.46,0.8261057446847947,Q1 (Lowest GDP)
MNE,Montenegro,2014,7342.17339453427,8.86,0.04195836195521586,Q4 (Highest GDP)
MNG,Mongolia,2014,4126.23975800524,2.98,0.9032669986083511,Q3
MOZ,Mozambique,2014,697.142680444123,1.76,1.0993851856640573,Q1 (Lowest GDP)
NIC,Nicaragua,2014,1958.37047579547,28.05,3.1268009927740685,Q2
POL,Poland,2014,14262.2841914116,12.61,0.644780658233001,Q4 (Highest GDP)
RUS,Russian Federation,2014,14055.47265625,4.87,0.5994445612843474,Q4 (Highest GDP)
SDN,Sudan,2014,1275.43835449219,12.46,0.6206677663818898,Q2
SLV,El Salvador,2014,3666.01248913873,1.69,1.1106378685279095,Q3
TJK,Tajikistan,2014,1081.54402932039,7.87,0.11718672426211932,Q2
TLS,Timor-Leste,2014,1224.74956308733,2.66,0.9547078345573888,Q2
TTO,Trinidad and Tobago,2014,21908.3014555644,3.88,0.7585896475016828,Q4 (Highest GDP)
UKR,Ukraine,2014,3054.908203125,7.76,0.13486951161960106,Q2
USA,United States,2014,54973.4207515712,4.9,0.5946219829141252,Q4 (Highest GDP)
YEM,"Yemen, Rep.",2014,1430.16420964026,16.34,1.2443879022639714,Q2
ARM,Armenia,2015,3512.39350276709,22.43,2.2233713114190947,Q3
BEN,Benin,2015,1002.41886879614,11.13,0.406866791968702,Q1 (Lowest GDP)
BLR,Belarus,2015,5967.05595058777,7.78,0.13165445937278614,Q3
BWA,Botswana,2015,6141.20394726616,4.32,0.6878584980717559,Q3
CPV,Cabo Verde,2015,3415.06266730931,3.81,0.7698423303655346,Q3
EGY,"Egypt, Arab Rep.",2015,3306.98159414141,31.22,3.6363867738942233,Q2
ETH,Ethiopia,2015,597.912113218663,2.12,1.04151424522139,Q1 (Lowest GDP)
GMB,"Gambia, The",2015,619.536364296461,0.2,1.350159260915616,Q1 (Lowest GDP)
IDN,Indonesia,2015,3288.22269725538,3.4,0.8357509014252392,Q2
ISR,Israel,2015,36213.1041481958,11.7,0.49849578100292513,Q4 (Highest GDP)
JAM,Jamaica,2015,5339.30718256806,1.58,1.128320655885391,Q3
KAZ,Kazakhstan,2015,10196.1226255982,2.54,0.973998148038278,Q4 (Highest GDP)
KEN,Kenya,2015,1489.11959777284,5.86,0.4402994750670121,Q2
KGZ,Kyrgyz Republic,2015,1105.65193844261,4.71,0.6251649792588663,Q2
MDA,Moldova,2015,2749.55137054338,18.49,1.590006018796568,Q2
MKD,North Macedonia,2015,5262.68671928674,10.85,0.3618560605132939,Q3
MLI,Mali,2015,838.11986940103,2.13,1.0399067190979825,Q1 (Lowest GDP)
MMR,Myanmar,2015,1166.73305547935,14.13,0.8891246289909301,Q2
MNE,Montenegro,2015,6421.00307345999,10.27,0.2686195453556631,Q4 (Highest GDP)
NAM,Namibia,2015,4774.10650865775,0.78,1.2569227457579852,Q3
NPL,Nepal,2015,875.543635474862,8.02,0.093073832411008,Q1 (Lowest GDP)
PAK,Pakistan,2015,1380.47020838317,4.47,0.6637456062206446,Q2
PHL,Philippines,2015,2909.85818010301,6.31,0.36796079951367805,Q2
POL,Poland,2015,12637.5220324406,13.73,0.8248235840546331,Q4 (Highest GDP)
UKR,Ukraine,2015,2094.47387695313,7.13,0.23614365739426896,Q2
USA,United States,2015,56572.9188996063,4.4,0.6749982890844965,Q4 (Highest GDP)
ZMB,Zambia,2015,1295.87788680068,0.16,1.3565893654092456,Q2
ARM,Armenia,2016,3524.42476874707,19.29,1.7186081086691622,Q3
BLR,Belarus,2016,5039.77560949445,9.16,0.09018414565743879,Q3
CHL,Chile,2016,13649.8520452803,14.61,0.9662858829144865,Q4 (Highest GDP)
IDN,Indonesia,2016,3521.46943457574,4.31,0.6894660241951635,Q3
IRN,"Iran, Islamic Rep.",2016,5710.59947089104,17.56,1.4405060893196773,Q3
ISR,Israel,2016,37671.5389138798,11.06,0.39561410910485,Q4 (Highest GDP)
JAM,Jamaica,2016,5302.29553353854,2.09,1.0463368235916122,Q3
KAZ,Kazakhstan,2016,7475.56688689424,4.57,0.6476703449865703,Q4 (Highest GDP)
KGZ,Kyrgyz Republic,2016,1103.27489428412,3.47,0.8244982185613872,Q2
LBR,Liberia,2016,714.613063145659,15.3,1.0772051854295992,Q1 (Lowest GDP)
LKA,Sri Lanka,2016,4149.19190775593,5.41,0.5126381506203463,Q3
MDA,Moldova,2016,2847.08794770479,18.68,1.6205490151413093,Q2
MKD,North Macedonia,2016,5598.48622617967,10.24,0.2637969669854409,Q3
MLI,Mali,2016,872.468587171653,1.95,1.068842189319316,Q1 (Lowest GDP)
MNG,Mongolia,2016,3619.90026383792,4.54,0.6524929233567925,Q3
MWI,Malawi,2016,450.506105510719,3.91,0.7537670691314604,Q1 (Lowest GDP)
NPL,Nepal,2016,877.256454696737,8.45,0.023950209104488678,Q1 (Lowest GDP)
POL,Poland,2016,12464.0110508476,14.11,0.8859095767441151,Q4 (Highest GDP)
ROU,Romania,2016,9404.54005870715,13.42,0.7749902742290027,Q4 (Highest GDP)
RWA,Rwanda,2016,729.519133812945,1.17,1.1942292269450956,Q1 (Lowest GDP)
SLV,El Salvador,2016,3901.34014965811,4.75,0.6187348747652366,Q3
SWZ,Eswatini,2016,3238.17611961364,5.02,0.5753316694332361,Q2
TJK,Tajikistan,2016,788.710481734485,7.99,0.09789641078123018,Q1 (Lowest GDP)
UGA,Uganda,2016,752.696571725656,15.33,1.0820277637998212,Q1 (Lowest GDP)
UKR,Ukraine,2016,2158.46118164063,8.93,0.05321104481906789,Q2
URY,Uruguay,2016,17009.7584207276,2.34,1.0061486705064266,Q4 (Highest GDP)
USA,United States,2016,57638.1018367192,4.47,0.6637456062206446,Q4 (Highest GDP)
XKX,Kosovo,2016,3759.44959067104,6.96,0.26347160149219523,Q3
ALB,Albania,2017,5006.36012951959,8.85,0.040350835831808464,Q3
ARG,Argentina,2017,14532.5009308511,9.71,0.1785980824448474,Q4 (Highest GDP)
ARM,Armenia,2017,3869.05373867752,20.98,1.9902800235250178,Q3
BLR,Belarus,2017,5785.54491935194,10.16,0.2509367579981815,Q3
BRA,Brazil,2017,10080.5078722821,11.81,0.516178568360407,Q4 (Highest GDP)
EGY,"Egypt, Arab Rep.",2017,2395.10333299491,31.28,3.6460319306346682,Q2
GAB,Gabon,2017,6921.73373135624,3.85,0.763412225871905,Q4 (Highest GDP)
GEO,Georgia,2017,4418.75206546679,31.13,3.6219190387835556,Q3
IDN,Indonesia,2017,3798.88326174526,4.52,0.6557079756036075,Q3
IRN,"Iran, Islamic Rep.",2017,6000.93346404409,12.9,0.6913989158118166,Q3
ISR,Israel,2017,41138.470964272,12.01,0.5483290908285554,Q4 (Highest GDP)
JAM,Jamaica,2017,5605.43541173019,2.01,1.0591970325788718,Q3
LSO,Lesotho,2017,1069.36673247542,0.71,1.2681754286218372,Q1 (Lowest GDP)
MDA,Moldova,2017,3453.26727720294,17.2,1.3826351488770101,Q3
MKD,North Macedonia,2017,5955.2973863451,6.92,0.2699017059858249,Q3
MLI,Mali,2017,924.057531692284,1.51,1.139573338749243,Q1 (Lowest GDP)
POL,Poland,2017,13913.3402919927,14.5,0.9486030955570048,Q4 (Highest GDP)
SLV,El Salvador,2017,4020.12671373919,3.77,0.7762724348591645,Q3
TJK,Tajikistan,2017,829.45714764957,8.06,0.08664372791737815,Q1 (Lowest GDP)
UKR,Ukraine,2017,2604.28759765625,7.3,0.20881571329634271,Q2
ZWE,Zimbabwe,2017,3445.44941020134,14.22,0.903592364101597,Q3
AGO,Angola,2018,2860.0936483682,35.01,4.245639174665638,Q2
ARM,Armenia,2018,4196.00562301769,17.82,1.4823017685282707,Q3
BEN,Benin,2018,1151.7409703472,13.34,0.7621300652417433,Q2
BFA,Burkina Faso,2018,777.465618514048,7.07,0.24578881413471346,Q1 (Lowest GDP)
BLR,Belarus,2018,6360.037502312,10.03,0.23003891839388482,Q3
BLZ,Belize,2018,6011.99036888587,5.75,0.4579822624244939,Q3
CHN,China,2018,10085.6638148819,24.33,2.5288012748665056,Q4 (Highest GDP)
CRI,Costa Rica,2018,12590.2493781614,7.41,0.19113292593886097,Q4 (Highest GDP)
GIN,Guinea,2018,933.273615633705,1.5,1.1411808648726505,Q1 (Lowest GDP)
GNB,Guinea-Bissau,2018,808.531613218504,5.05,0.5705090910630138,Q1 (Lowest GDP)
IDN,Indonesia,2018,3860.95353090726,4.74,0.620342400888644,Q3
IRN,"Iran, Islamic Rep.",2018,4783.01067340237,12.94,0.6978290203054461,Q3
ISR,Israel,2018,42362.6652754196,12.93,0.6962214941820387,Q4 (Highest GDP)
JAM,Jamaica,2018,5976.90362644337,2.45,0.9884658831489448,Q3
KAZ,Kazakhstan,2018,9472.48527327758,5.11,0.5608639343225692,Q4 (Highest GDP)
MDA,Moldova,2018,4156.44981956646,14.53,0.953425673927227,Q3
MKD,North Macedonia,2018,6713.98925398989,8.41,0.030380313598118252,Q4 (Highest GDP)
MLI,Mali,2018,996.379292136901,2.06,1.0511594019618344,Q1 (Lowest GDP)
MNG,Mongolia,2018,4107.64288528468,6.0,0.4177941093393082,Q3
NER,Niger,2018,578.568035680892,6.53,0.33259522479871456,Q1 (Lowest GDP)
POL,Poland,2018,15658.2120316794,13.35,0.7637375913651506,Q4 (Highest GDP)
SEN,Senegal,2018,1452.55612562445,6.36,0.3599231688966408,Q2
SLV,El Salvador,2018,4183.54620971358,3.5,0.819675640191165,Q3
TCD,Chad,2018,948.656629871231,8.82,0.035528257461586284,Q1 (Lowest GDP)
TJK,Tajikistan,2018,834.288404578801,9.1,0.08053898891699414,Q1 (Lowest GDP)
TZA,Tanzania,2018,1023.10626220703,4.3,0.6910735503185709,Q1 (Lowest GDP)
UKR,Ukraine,2018,3059.0517578125,7.78,0.13165445937278614,Q2
ARM,Armenia,2019,4597.22887399548,25.58,2.729742040292434,Q3
BLR,Belarus,2019,6837.77339645635,9.08,0.07732393667017935,Q4 (Highest GDP)
GEO,Georgia,2019,4741.2832715876,31.54,3.6878276098432607,Q3
IDN,Indonesia,2019,4106.94856160358,2.34,1.0061486705064266,Q3
IRN,"Iran, Islamic Rep.",2019,3997.4935449585,11.82,0.5177860944838144,Q3
ISR,Israel,2019,44250.6313628073,11.85,0.5226086728540366,Q4 (Highest GDP)
JAM,Jamaica,2019,6030.68896415921,2.0,1.060804558702279,Q3
KGZ,Kyrgyz Republic,2019,1421.99927504102,4.29,0.6926810764419783,Q2
KHM,Cambodia,2019,2225.87705485686,17.51,1.4324684587026406,Q2
KIR,Kiribati,2019,1750.9977188915,0.14,1.3598044176560604,Q2
MDA,Moldova,2019,4405.33418162155,14.89,1.0112966143698947,Q3
MKD,North Macedonia,2019,6718.85826635458,10.05,0.2332539706406999,Q4 (Highest GDP)
MLI,Mali,2019,971.949318638092,1.81,1.0913475550470202,Q1 (Lowest GDP)
MOZ,Mozambique,2019,519.09255091362,1.72,1.105815290157687,Q1 (Lowest GDP)
MWI,Malawi,2019,580.889139762475,2.91,0.9145196814722032,Q1 (Lowest GDP)
POL,Poland,2019,15874.5220531254,13.85,0.844113897535522,Q4 (Highest GDP)
SLV,El Salvador,2019,4320.11671534627,4.05,0.7312617034037565,Q3
UGA,Uganda,2019,822.171150036357,12.51,0.6287053969989268,Q1 (Lowest GDP)
UKR,Ukraine,2019,3619.86157226563,8.32,0.044848048708785074,Q3
VUT,Vanuatu,2019,3207.44650452083,0.14,1.3598044176560604,Q2
ARM,Armenia,2020,4268.68093304583,23.87,2.4548550731897643,Q3
BLR,Belarus,2020,6542.85579976768,13.24,0.7460548040076691,Q4 (Highest GDP)
GEO,Georgia,2020,4300.85701291207,31.09,3.6154889342899263,Q3
IDN,Indonesia,2020,3853.70288774146,2.09,1.0463368235916122,Q3
IRN,"Iran, Islamic Rep.",2020,3202.50003502169,12.14,0.5692269304328521,Q2
ISR,Israel,2020,44575.5719045492,12.44,0.6174527141350747,Q4 (Highest GDP)
KGZ,Kyrgyz Republic,2020,1229.51766602907,4.91,0.5930144567907177,Q2
MDA,Moldova,2020,4375.7788930524,12.84,0.6817537590713719,Q3
MKD,North Macedonia,2020,6659.59651070776,9.71,0.1785980824448474,Q4 (Highest GDP)
MNG,Mongolia,2020,4001.25193077703,14.71,0.9823611441485609,Q3
PER,Peru,2020,6133.32552410183,9.67,0.17216797795121752,Q3
BEN,Benin,2021,1318.65158075198,16.23,1.2267051149064898,Q2
BFA,Burkina Faso,2021,895.535288442991,10.67,0.33292059029196025,Q1 (Lowest GDP)
BIH,Bosnia and Herzegovina,2021,7295.34378682258,5.46,0.5046005200033092,Q4 (Highest GDP)
CAF,Central African Republic,2021,492.263142830507,9.9,0.20914107878958843,Q1 (Lowest GDP)
ETH,Ethiopia,2021,893.00983544905,2.93,0.9113046292253884,Q1 (Lowest GDP)
GNB,Guinea-Bissau,2021,926.780921081233,7.0,0.2570414969985655,Q1 (Lowest GDP)
IDN,Indonesia,2021,4287.17313995098,1.88,1.0800948721831682,Q3
IRN,"Iran, Islamic Rep.",2021,4605.14881318992,13.41,0.7733827481055953,Q3
ISR,Israel,2021,52270.9040241956,13.04,0.7139042815395203,Q4 (Highest GDP)
JAM,Jamaica,2021,5625.67806271236,6.36,0.3599231688966408,Q3
KGZ,Kyrgyz Republic,2021,1349.99730650542,3.82,0.7682348042421273,Q2
KHM,Cambodia,2021,2167.40324198499,12.4,0.6110226096414452,Q2
MDA,Moldova,2021,5274.60582195352,14.92,1.0161191927401168,Q3
MKD,North Macedonia,2021,7620.80296977508,9.09,0.07893146279358675,Q4 (Highest GDP)
MLI,Mali,2021,1027.27345365357,2.4,0.9965035137659819,Q1 (Lowest GDP)
NER,Niger,2021,608.722439593808,5.62,0.47888010202879044,Q1 (Lowest GDP)
SEN,Senegal,2021,1598.10676952274,7.75,0.13647703774300846,Q2
TUN,Tunisia,2021,3906.93926319391,37.65,4.670026071245199,Q3
CMR,Cameroon,2022,1604.87726954895,19.29,1.7186081086691622,Q2
GEO,Georgia,2022,6729.84659930283,31.6,3.6974727665837057,Q4 (Highest GDP)
IDN,Indonesia,2022,4730.83484836107,1.63,1.120283025268354,Q3
IRN,"Iran, Islamic Rep.",2022,4721.20437099984,11.38,0.4470549450538877,Q3
KGZ,Kyrgyz Republic,2022,1739.72018344174,3.79,0.7730573826123496,Q2
MDA,Moldova,2022,5744.29618434435,12.57,0.6383505537393714,Q3
MKD,North Macedonia,2022,7606.2375253797,8.09,0.08182114954715597,Q4 (Highest GDP)
MLI,Mali,2022,976.914116406452,1.29,1.1749389134642063,Q1 (Lowest GDP)
NGA,Nigeria,2022,2899.16047470324,11.71,0.5001033071263328,Q2
NPL,Nepal,2022,1385.91066274851,13.82,0.8392913191652999,Q2
PER,Peru,2022,7350.63034300417,12.66,0.6528182888500382,Q4 (Highest GDP)
SUR,Suriname,2022,6084.43876736445,2.9,0.9161272075956106,Q3
GEO,Georgia,2023,8283.66960652261,28.43,3.187886985463551,Q4 (Highest GDP)
IDN,Indonesia,2023,4876.30774512252,1.62,1.1218905513917612,Q3
