Country Name,Country Code,Year,DEA_Efficiency,FPE,CHE_PPP,OOP_pct
Kyrgyz Republic,KGZ,2004,0.2587259772549251,91.38,142.612046533621,46.596138
"Korea, Rep.",KOR,2004,0.10769354177049516,91.75,1102.66498622514,44.82784653
Lithuania,LTU,2004,0.15801491039284662,88.02,713.57653964931,32.91969299
Latvia,LVA,2004,0.1392670032401662,87.92,757.087107803931,40.63125992
Moldova,MDA,2004,0.2235254599933918,90.56,265.744397851625,38.17024994
Maldives,MDV,2004,0.11007912249243747,92.67,828.120500716886,59.50085068
North Macedonia,MKD,2004,0.15406117374945408,92.81,591.410797433509,42.53265762
Mauritania,MRT,2004,0.2830634796527413,89.46000000000001,98.0962952420062,70.48690033
Malawi,MWI,2004,1.0000000000000002,99.69,40.6890652066302,9.69992733
Pakistan,PAK,2004,0.3841800732510879,96.63,62.0847512223923,60.75031281
Poland,POL,2004,0.15622183080474994,87.26,783.504642444952,29.44409943
West Bank and Gaza,PSE,2004,0.22167739538330986,92.09,304.624445897564,36.20000076
Romania,ROU,2004,0.22268261252811347,90.38,490.854630694608,24.32698631
Russian Federation,RUS,2004,0.18512781431727746,97.56,517.623550729638,33.80615234
Serbia,SRB,2004,0.17790349590699198,91.43,664.98300282741,27.29331207
Slovak Republic,SVK,2004,0.14963471949884355,94.72,970.308366603134,21.23348236
Thailand,THA,2004,0.2713270032222076,96.17,299.621550631869,26.40885162
Turkiye,TUR,2004,0.23070636846616205,94.43,526.652459743728,20.18101692
Ukraine,UKR,2004,0.1851078250383911,89.67,395.913880548956,41.40994263
United States,USA,2004,0.031147562764238905,94.42,6071.84414824311,13.973526
Viet Nam,VNM,2004,0.27489416402993017,84.09,157.804286595422,34.6751709
Zambia,ZMB,2004,0.34377639440218777,97.21,113.031216336957,31.0702076
Albania,ALB,2005,0.1752382651519266,80.49,328.991135915059,49.31101227
Armenia,ARM,2005,0.14792575210550732,87.96000000000001,317.313182370138,62.93592072
Azerbaijan,AZE,2005,0.23609376999119117,91.88,146.717465138052,59.33625793
Bangladesh,BGD,2005,0.444507986135845,87.66,41.5811443703718,65.38332367
Bulgaria,BGR,2005,0.14754319399403817,89.66,706.363755559382,38.86741257
Bahrain,BHR,2005,0.10276871263764105,96.77,1467.96388028201,27.47366142
Belarus,BLR,2005,0.20562913418928058,97.65,604.64415090204,21.783041
Canada,CAN,2005,0.05588921732848875,96.3,3262.43880505192,15.36829376
Czechia,CZE,2005,0.12407539720856733,99.06,1402.73724293634,11.09285259
Estonia,EST,2005,0.15723828604043735,89.21000000000001,878.235843087226,23.02486992
Gabon,GAB,2005,0.15848638771893836,94.33,404.735291547992,51.96595001
United Kingdom,GBR,2005,0.06630605011074067,97.97,2742.26924220039,13.43031788
Georgia,GEO,2005,0.11581419971334043,84.96000000000001,418.119640413477,79.585495
Ghana,GHA,2005,0.4050462604503714,96.89,107.10340128819,23.53275681
Hungary,HUN,2005,0.11032862082340586,89.38,1364.59936227295,25.76445389
Indonesia,IDN,2005,0.2182829263763465,97.86,168.920594088728,55.3282814
"Iran, Islamic Rep.",IRN,2005,0.12117696864303205,88.69,719.539663197571,56.094944
Israel,ISR,2005,0.08501593108945206,87.3,1822.04175177104,30.24324989
Kazakhstan,KAZ,2005,0.18371627530813892,98.3,516.04855836536,34.41242981
Kenya,KEN,2005,0.3363331394595887,94.45,98.8573699282759,45.22662354
Kyrgyz Republic,KGZ,2005,0.23115371557097977,95.39,174.893759506111,42.56970215
"Korea, Rep.",KOR,2005,0.10118219373051415,90.41,1226.39808628021,44.41871262
Sri Lanka,LKA,2005,0.22560576618247102,93.72,220.283518609559,40.50283051
Latvia,LVA,2005,0.13289852819827852,87.52,807.581992358066,41.69103241
Moldova,MDA,2005,0.1961627282276918,89.25,314.521027376197,42.76385117
Madagascar,MDG,2005,0.7037027486371312,99.79,70.020143377452,33.02706909
North Macedonia,MKD,2005,0.15710887269592141,92.94,587.454313016582,41.23845673
Niger,NER,2005,0.45627480977647095,96.26,52.0516021208594,51.34446335
Poland,POL,2005,0.1567115446902558,85.39,806.794338027663,27.74561501
West Bank and Gaza,PSE,2005,0.2124913167874729,93.75,330.048956955114,37.0
Romania,ROU,2005,0.23751631591891548,89.94,529.231123306773,18.49896812
Rwanda,RWA,2005,0.5181275536949568,97.65,70.5974462238243,23.80013084
Senegal,SEN,2005,0.38497578152640466,98.62,86.3619946665707,39.51602173
Serbia,SRB,2005,0.15855510616071394,89.17,759.03666897031,29.81834602
Slovak Republic,SVK,2005,0.13298235520253326,94.9,1096.34465541369,23.60951996
Trinidad and Tobago,TTO,2005,0.11192866872812038,97.42,1011.01113708389,46.24819565
Tunisia,TUN,2005,0.17986456328912254,78.09,415.488201597353,42.11570358
Turkiye,TUR,2005,0.2036892108380872,94.89,575.372111403113,24.17697906
Uganda,UGA,2005,0.389802599605235,79.7,74.2251793934364,48.59907532
Ukraine,UKR,2005,0.18770326454473546,91.8,436.569430634796,37.95809555
Uruguay,URY,2005,0.13507731496056963,95.46,1036.10679738419,25.94186974
United States,USA,2005,0.029481507548355105,94.33,6428.60205272132,13.9126749
"Yemen, Rep.",YEM,2005,0.2145181265335896,84.6,162.079144385695,64.78065491
South Africa,ZAF,2005,0.21844292364314202,98.25,716.452186733678,11.31283569
Armenia,ARM,2006,0.14508509984545778,89.17,371.503625829309,61.17357254
Burundi,BDI,2006,0.5271868284082997,87.53999999999999,50.4960159826945,39.72788239
Belarus,BLR,2006,0.1914704829795786,97.14,633.415825062601,24.38873672
Canada,CAN,2006,0.05172041863783555,96.0,3536.91768422493,15.88811302
Switzerland,CHE,2006,0.04022749103216112,90.89,4436.50621101903,27.3494606
Chile,CHL,2006,0.12296410581856956,90.81,941.869297803874,40.74998093
Czechia,CZE,2006,0.11788902372217422,99.08,1476.81127694482,11.6460247
