Country Name,Country Code,Year,DEA_Efficiency,FPE,CHE_PPP,GGHE_pct
Rwanda,RWA,2016,0.507575228836771,98.85,111.397438778553,6.23024607
El Salvador,SLV,2016,0.09141714363651335,95.1,736.857034491996,17.65205383
"Somalia, Fed. Rep.",SOM,2016,0.8880907593524641,99.45,37.4867276163693,5.77611828
Suriname,SUR,2016,0.09605387916817709,95.13,867.481983819115,13.70886993
Eswatini,SWZ,2016,0.15499552165207214,95.0,593.221410414995,8.21805286
Thailand,THA,2016,0.13597858687867084,98.01,656.681703204639,13.58028507
Tajikistan,TJK,2016,0.2904876167029433,90.85,202.905221649611,6.09424782
Turkiye,TUR,2016,0.12809656741719755,96.27,1110.57942653774,9.94375896
Uganda,UGA,2016,0.3950979717025002,84.73,111.678899331241,5.17819309
Ukraine,UKR,2016,0.14250000862543868,91.07,777.953065501439,8.93867588
Uruguay,URY,2016,0.08203985511506748,97.89,1973.08320128514,20.24422646
United States,USA,2016,0.056642520737414395,95.53,9535.60048808215,22.4877243
Viet Nam,VNM,2016,0.16683576988306895,90.61,407.834094831029,9.59658623
Albania,ALB,2017,0.1338802829240362,91.15,832.955874831663,9.51418209
Argentina,ARG,2017,0.0783774414729282,90.43,2399.4439117441,16.25163269
Armenia,ARM,2017,0.24154132819175447,78.56,1278.00393260604,5.27347183
Bulgaria,BGR,2017,0.10761227988731242,78.84,1661.7176383074,11.83658028
Belarus,BLR,2017,0.12493265246210544,89.8,1056.47330120896,10.1955843
Brazil,BRA,2017,0.14273223883776234,88.19,1378.92393296078,8.92413235
Bhutan,BTN,2017,0.20277900433491627,96.02,352.284445101614,7.58420563
Canada,CAN,2017,0.06772079089284508,96.2,5240.51940680873,18.80901527
Switzerland,CHE,2017,0.11251559607904292,92.1,7755.17727442833,11.32075405
Djibouti,DJI,2017,0.5543860880098386,98.53,115.971571825083,4.8029952
"Egypt, Arab Rep.",EGY,2017,0.23501359778823755,68.86,594.79720776435,5.41994762
Spain,ESP,2017,0.08335464302857513,92.91,3598.63989037334,15.28122902
Gabon,GAB,2017,0.16505047172995999,96.17,411.455794024276,9.7150774
United Kingdom,GBR,2017,0.07703979601029946,97.8,4470.11052488707,19.74937057
Georgia,GEO,2017,0.13381215859295137,68.61,1173.32799010833,9.5190258
Hungary,HUN,2017,0.12889527199440537,88.39,1999.00851890888,9.88214207
Indonesia,IDN,2017,0.20502011709242154,95.48,310.387468170017,8.2089262
India,IND,2017,0.4085619760838522,82.53999999999999,180.407423467841,3.66080451
"Iran, Islamic Rep.",IRN,2017,0.06213033253871695,83.14,1163.12432794892,24.50479889
Iraq,IRQ,2017,0.266760755633613,80.43,422.367697072078,4.77492046
Israel,ISR,2017,0.1082718002816831,88.16,2949.81977416572,11.76447964
Jordan,JOR,2017,0.12275897748792625,93.64,658.735447420871,11.0992403
Japan,JPN,2017,0.05207104455747155,90.4,4413.18629236203,24.46199036
Kazakhstan,KAZ,2017,0.16211093286527356,97.16,731.764378703708,7.85734415
"Korea, Rep.",KOR,2017,0.09670689254521278,86.78999999999999,2926.77117938189,13.17136097
Luxembourg,LUX,2017,0.12076137159208508,95.31,5961.60261392162,10.54775524
Moldova,MDA,2017,0.10937403897411907,83.71000000000001,794.869290604907,11.64592075
Mali,MLI,2017,0.5621045052673072,98.49,80.3813146139896,5.13726282
Myanmar,MMR,2017,0.3756120440013002,87.28999999999999,220.83173177914,3.52443361
Mauritius,MUS,2017,0.12482553747550953,91.8,1239.78175534862,10.20433331
Panama,PAN,2017,0.061247168544675434,93.8,2407.87885995687,20.79706573
Peru,PER,2017,0.11027369825042661,92.03,621.620109136811,14.43339157
Poland,POL,2017,0.11644907644686187,84.49,1972.36793970352,10.93835545
Qatar,QAT,2017,0.3725004344403074,98.7,3002.03810876146,7.82535124
El Salvador,SLV,2017,0.09442271934282466,96.1,755.122853753257,16.31419945
"Somalia, Fed. Rep.",SOM,2017,0.9999999999999554,99.87,42.2444179689043,4.72644377
Sao Tome and Principe,STP,2017,0.18453388346752728,95.17,256.541219326376,10.76263332
Thailand,THA,2017,0.1148191788291081,97.78,677.059967108563,13.10431576
Tajikistan,TJK,2017,0.29455989216165196,91.15,206.78412651806,5.88567734
Turkiye,TUR,2017,0.1278838320585001,95.54,1139.10260447613,9.96030045
Ukraine,UKR,2017,0.15079508229237604,92.7,813.704638495788,8.44696903
United States,USA,2017,0.05639887753374052,95.5,9822.60605528924,22.58487129
Zimbabwe,ZWE,2017,0.29355573866404616,88.18,149.767935707889,6.97941875
Angola,AGO,2018,0.3219444117241401,64.47,190.30933929081,5.36431932
Benin,BEN,2018,0.4843695622140606,85.71000000000001,101.821094387433,4.02434921
Burkina Faso,BFA,2018,0.2680559340883026,91.63,102.632669494356,8.78502369
Bulgaria,BGR,2018,0.11139947767471196,78.72,1753.56327690919,11.4341774
Belarus,BLR,2018,0.12360116043873136,90.01,1102.02202824589,10.30541611
Belize,BLZ,2018,0.13890081662944562,93.8,453.119819271393,12.2098484
Bolivia,BOL,2018,0.12086108442590109,95.74,591.229168070987,12.72148514
China,CHN,2018,0.14538226838200588,75.67,814.630086026044,8.76146317
Cote d'Ivoire,CIV,2018,0.36006964875911085,91.67,152.902803893692,5.11727667
Costa Rica,CRI,2018,0.050249226400828594,92.59,1566.32042725931,27.91470909
Czechia,CZE,2018,0.08188067609770319,96.15,3075.20614608327,15.55631256
Dominican Republic,DOM,2018,0.09624548444020273,91.83,758.960216959216,15.66787052
Spain,ESP,2018,0.08424616753291606,92.94,3731.49996051404,15.11951733
Ethiopia,ETH,2018,0.5129125379891646,96.52,69.2233849696006,4.76060486
United Kingdom,GBR,2018,0.07058706587872665,97.73,4614.18696766086,20.01935196
Georgia,GEO,2018,0.12336734954549926,70.01,1144.00984996743,10.32494736
Guinea,GIN,2018,0.6716086275964254,98.5,106.338307620256,3.87917757
Guinea-Bissau,GNB,2018,0.5326743004962033,94.95,149.85417712923,2.59429789
Hungary,HUN,2018,0.12892210859412873,87.69,2112.94481327715,9.88008499
Indonesia,IDN,2018,0.19812598699962314,95.26,326.103776326436,8.40313911
"Iran, Islamic Rep.",IRN,2018,0.07331291295923817,83.0,984.711822271363,20.78560066
Israel,ISR,2018,0.10834870575419334,87.19,3035.32613663784,11.75612926
Japan,JPN,2018,0.05201384816234176,90.3,4522.3413919771,24.48888969
Kazakhstan,KAZ,2018,0.14003473547180825,97.39,707.173944574643,9.09603882
"Korea, Rep.",KOR,2018,0.09289272895289741,88.03999999999999,3246.98677712342,13.71217537
Moldova,MDA,2018,0.10732842678611333,86.91,789.42537807563,12.02570248
Mexico,MEX,2018,0.12234583200292926,97.49,1095.91173650131,10.41115475
North Macedonia,MKD,2018,0.10260592769270138,91.59,1172.94149598749,12.41411114
Mali,MLI,2018,0.4949430460950805,97.94,83.9761350649616,5.66878557
Mongolia,MNG,2018,0.17268155532996582,92.82,565.673398471365,7.37636042
Niger,NER,2018,0.29844416922123984,93.48,67.5165256872818,8.3492775
Nigeria,NGA,2018,0.4213586655360557,84.21000000000001,157.105270993209,3.8811214
Pakistan,PAK,2018,0.38124376410139604,94.61,140.839066362795,4.89949369
Peru,PER,2018,0.10409701860663478,90.78999999999999,679.840135403432,14.89298248
Poland,POL,2018,0.11764362680870727,85.65,2021.77060101869,10.82728767
Saudi Arabia,SAU,2018,0.26242105076187494,98.69,3011.30378763351,11.04889965
Senegal,SEN,2018,0.36998592283644666,93.14,149.805101797199,4.96151876
Sierra Leone,SLE,2018,0.4622205393738187,83.6,139.926057014635,3.59921885
El Salvador,SLV,2018,0.09334999542243685,96.59,766.010657011516,16.46056175
Serbia,SRB,2018,0.10232252165494905,91.03,1507.56363488042,12.44849491
Slovenia,SVN,2018,0.09279482435654399,96.31,3236.61402075633,13.72664261
Chad,TCD,2018,0.46053368961954844,90.7,73.2799515768197,4.86149549
Togo,TGO,2018,0.3648144944822889,86.32,127.348479655682,5.4890213
Thailand,THA,2018,0.13481199608481934,97.96,730.379120444958,13.12356186
Tajikistan,TJK,2018,0.28246898591893077,90.2,215.260701328284,6.14457893
Turkiye,TUR,2018,0.13698007830529685,95.7,1124.65599319441,9.29888058
Tanzania,TZA,2018,0.26764870196757623,95.7,110.040920459283,9.41473198
Ukraine,UKR,2018,0.1524997453920541,92.22,893.6309938762,8.35254765
United States,USA,2018,0.05638922452234863,95.49,10180.4823229849,22.58873749
Viet Nam,VNM,2018,0.1464293805590152,89.97,503.180098442379,10.21770763
United Arab Emirates,ARE,2019,0.5494685646979757,99.628,3409.700148469,7.91993999
Armenia,ARM,2019,0.2246948315140067,75.14,1738.55875811611,5.66885042
Belarus,BLR,2019,0.11533630809157776,90.67,1305.00109860036,11.04388905
Bolivia,BOL,2019,0.1133029703726883,95.45,631.930127874865,13.54663086
Canada,CAN,2019,0.06729651200687524,96.5,5554.96352468819,18.92759895
Czechia,CZE,2019,0.08122365581707756,95.36,3422.44715438304,15.68214798
Spain,ESP,2019,0.08363669549759586,92.13,4075.97609213283,15.22969532
United Kingdom,GBR,2019,0.07261335270939254,97.78,4983.83652854371,20.52682686
Georgia,GEO,2019,0.1356909660539828,69.0,1201.65520322936,9.38722324
Indonesia,IDN,2019,0.19463543092219418,97.47,345.046001576198,8.54535389
"Iran, Islamic Rep.",IRN,2019,0.08207608318601116,84.65,832.175810194026,19.4479351
Japan,JPN,2019,0.0515732759346698,89.5,4679.33218824469,24.6980896
Kazakhstan,KAZ,2019,0.15437201450374963,97.09,799.701068382388,8.2512455
Kyrgyz Republic,KGZ,2019,0.25248392885574644,95.71,229.016769144427,7.09393597
Cambodia,KHM,2019,0.22429402338342053,82.14,311.269698199494,6.99103546
Lao PDR,LAO,2019,0.3212933359052995,91.6,202.090167288715,5.16324902
Luxembourg,LUX,2019,0.11687634368973006,95.48,6700.66965094926,10.89836788
Morocco,MAR,2019,0.19197294431224296,91.8,409.959564651381,7.30722809
Moldova,MDA,2019,0.10509163273141396,85.95,864.662968865747,12.1204834
North Macedonia,MKD,2019,0.09396076356495024,90.27,1412.93528345454,13.55631161
Mali,MLI,2019,0.5085236726917036,98.2,91.125148472922,4.83501434
Mozambique,MOZ,2019,0.34345745492795476,96.42,109.743746034701,6.52060223
Malawi,MWI,2019,0.3745863103754731,97.09,92.1473593931542,7.93860054
Malaysia,MYS,2019,0.3019989355765003,98.48,1111.03714581917,8.52427959
Peru,PER,2019,0.10044477558104781,91.59,709.342868059496,15.34553719
Poland,POL,2019,0.11568584238122315,85.14,2292.10627205968,11.01052094
Russian Federation,RUS,2019,0.1248832288523585,92.8,1759.39899967257,10.19961929
El Salvador,SLV,2019,0.08698279877114903,95.94,859.415342428711,16.971138
Serbia,SRB,2019,0.10587612043280538,91.47,1701.65775251246,12.03067684
Thailand,THA,2019,0.15303865982587667,98.13,756.757118622001,13.28045177
Turkiye,TUR,2019,0.13357231127783029,95.78,1200.39248868231,9.53611851
Ukraine,UKR,2019,0.1663783056531531,91.68,953.68413708251,7.65581417
United States,USA,2019,0.05666009538357382,95.65,10550.2206945449,22.48074913
Afghanistan,AFG,2020,0.29998893200879606,73.92,401.16333264641,4.24602795
Armenia,ARM,2020,0.16564680601221646,76.82,1844.10278234491,7.6896224
Burundi,BDI,2020,0.32629085306817207,95.23,84.301690937684,7.33287811
Belarus,BLR,2020,0.10672104291802147,86.5,1598.28283021619,11.93542862
United Kingdom,GBR,2020,0.06254838159988367,97.64,5808.38012848447,20.36441803
Georgia,GEO,2020,0.11867520059833304,69.33,1520.02829376448,10.73317242
Indonesia,IDN,2020,0.16559047519514114,97.77,401.223289913644,10.24196243
"Iran, Islamic Rep.",IRN,2020,0.08944270530225336,86.18,700.010304525198,19.02957344
Japan,JPN,2020,0.05801833250498535,89.1,4855.9607582898,21.95446396
Kazakhstan,KAZ,2020,0.1266021650198936,96.57,1089.86734426699,10.06113434
Kyrgyz Republic,KGZ,2020,0.2446868120867546,95.09,257.988148371502,6.9168787
Luxembourg,LUX,2020,0.11892784924270718,96.2,7088.20370765635,10.71037102
Moldova,MDA,2020,0.1029207113605873,88.03,944.398271281347,12.3761425
Mexico,MEX,2020,0.11056583542676661,95.56,1171.40563850852,11.5203886
Mongolia,MNG,2020,0.1840517186614593,85.28999999999999,646.029106133253,6.92067099
Peru,PER,2020,0.08992052298955816,90.33,817.581330350486,16.6725502
Poland,POL,2020,0.13158199020786635,84.76,2356.09113851299,9.6803627
Russian Federation,RUS,2020,0.08484270079127795,92.3,2538.82360457465,15.01321125
Thailand,THA,2020,0.16340383095740396,98.1,835.011548990053,12.15377808
United States,USA,2020,0.057121584444614924,96.02,11648.4953090229,22.29912567
Viet Nam,VNM,2020,0.16122091854146667,91.53999999999999,502.938679900366,8.42611885
Armenia,ARM,2021,0.166832623312699,80.11,2024.83372763285,7.6349659
Belarus,BLR,2021,0.0959644851209447,83.46000000000001,1784.44988282305,13.27325821
Bolivia,BOL,2021,0.09167540617198902,94.31,771.477813151763,16.9197998
Georgia,GEO,2021,0.08951305242851748,68.59,1951.38810169459,14.22989559
Indonesia,IDN,2021,0.1555461520002436,98.03,472.82176279231,12.14989853
"Iran, Islamic Rep.",IRN,2021,0.09696246614520664,84.64,726.492590719466,16.05150604
Japan,JPN,2021,0.05191481591734535,88.9,5358.70264015009,24.53560448
Kazakhstan,KAZ,2021,0.10964082291445454,96.28,1292.98944963159,11.61758327
Luxembourg,LUX,2021,0.11065479888409778,95.66,7734.7397617275,11.51112652
Moldova,MDA,2021,0.08711317239881676,85.85,1200.78340748975,14.62191486
Mali,MLI,2021,0.5384916616665952,98.3,83.1808303762911,5.03743124
Mongolia,MNG,2021,0.10853703787908381,85.97,1080.65806755941,11.73573017
Peru,PER,2021,0.07555312006232906,87.41,1019.321046243,18.98254204
Poland,POL,2021,0.12091294833960135,83.91,2607.16810590306,10.53453255
Thailand,THA,2021,0.12796651591319227,97.95,1043.31229823859,13.70460606
United States,USA,2021,0.05994835779541915,95.39,12080.0736201021,21.24764442
